"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G9","T2","Conversation","426",7.628225,97.2447,84.9858,-0.93358767,-4.9376557,-0.49089027242033,-1.77483669330017,0.469847150747179,-1.67634996775532
"Study2","G9","T2","Conversation","427",7.6298917,97.2447,84.9858,-1.4199099,-4.0058349,-0.770531727691558,-1.17597446769096,0.469847150747179,-1.67634996775532
"Study2","G9","T2","Conversation","428",7.6315583,97.2447,84.9858,-2.061502,-3.5834103,-1.13945532909576,-0.904490791743743,0.469847150747179,-1.67634996775532
"Study2","G9","T2","Conversation","429",7.633225,98.260845,84.9858,-2.7250882,-3.6095126,-1.5210258171771,-0.921266207651521,0.669984714252373,-1.67634996775532
"Study2","G9","T2","Conversation","430",7.6348917,99.5028,86.051254,-3.250476,-3.9999361,-1.82313047106831,-1.17218342922474,0.914597291869834,-1.48007399583296
"Study2","G9","T2","Conversation","431",7.6365583,99.5028,87.4636,-3.5914125,-4.6247891,-2.01917328616866,-1.57376370974498,0.914597291869834,-1.21989421909867
"Study2","G9","T2","Conversation","432",7.638225,99.5028,87.4636,-1.40471399761127,-5.3269747,-0.76179389093229,-2.02504407524738,0.914597291869834,-1.21989421909867
"Study2","G9","T2","Conversation","433",7.6398917,99.5028,87.4636,-0.256683130763093,-5.8094423,-0.101661570224443,-2.33511616284226,0.914597291869834,-1.21989421909867
"Study2","G9","T2","Conversation","434",7.6415583,99.5028,87.4636,-0.256683130763093,-6.0033687,-0.101661570224443,-2.45974870539591,0.914597291869834,-1.21989421909867
"Study2","G9","T2","Conversation","435",7.643225,99.5028,87.4636,-0.256683130763093,-6.008011,-0.101661570224443,-2.46273221693584,0.914597291869834,-1.21989421909867
"Study2","G9","T2","Conversation","436",7.6448917,99.5028,87.4636,-0.256683130763093,-6.0460385,-0.101661570224443,-2.48717171569392,0.914597291869834,-1.21989421909867
"Study2","G9","T2","Conversation","437",7.6465583,99.5028,90.323365,-0.256683130763093,-4.47640904726663,-0.101661570224443,-1.47840287575639,0.914597291869834,-0.693073582220364
"Study2","G9","T2","Conversation","438",7.648225,99.5028,90.9091,-0.256683130763093,-2.62719259847215,-0.101661570224443,-0.289949175046744,0.914597291869834,-0.585170560209144
"Study2","G9","T2","Conversation","439",7.6498917,99.176055,90.9091,-0.256683130763093,-2.62719259847215,-0.101661570224443,-0.289949175046744,0.850242354151789,-0.585170560209144
"Study2","G9","T2","Conversation","440",7.6515583,98.7767,90.9091,-0.256683130763093,-3.12727503468605,-0.101661570224443,-0.611341958658282,0.771586319163065,-0.585170560209144
"Study2","G9","T2","Conversation","441",7.653225,98.7767,90.9091,-0.883374267225736,-5.7183566,-0.462016928452657,-2.27657724095602,0.771586319163065,-0.585170560209144
"Study2","G9","T2","Conversation","442",7.6548917,98.7767,90.9091,-3.5411565,-4.7026151,-1.99027544825549,-1.62378089284527,0.771586319163065,-0.585170560209144
"Study2","G9","T2","Conversation","443",7.6565583,98.7767,91.638074,-3.0462953,-3.6504429,-1.70572397684677,-0.947571276773022,0.771586319163065,-0.450880313651216
"Study2","G9","T2","Conversation","444",7.658225,98.7767,92.8793,-2.3577669,-2.7443941,-1.30981140716726,-0.365272189997377,0.771586319163065,-0.222223947890423
"Study2","G9","T2","Conversation","445",7.6598917,98.7767,92.8793,-1.5949919,-2.1780003,-0.871206100055325,-0.00126244516311667,0.771586319163065,-0.222223947890423
"Study2","G9","T2","Conversation","446",7.6615583,98.7767,92.8793,-0.87781054,-1.9567415,-0.458817714675946,0.140936073482982,0.771586319163065,-0.222223947890423
"Study2","G9","T2","Conversation","447",7.663225,98.7767,92.8793,-0.32181397,-1.965588,-0.139112629509241,0.135250608338984,0.771586319163065,-0.222223947890423
"Study2","G9","T2","Conversation","448",7.6648917,98.7767,92.8793,0.0553985724,-2.0982151,0.0777893704328469,0.0500138758233602,0.771586319163065,-0.222223947890423
"Study2","G9","T2","Conversation","449",7.6665583,97.18433,92.8793,0.26961363,-2.3246461,0.200965747643229,-0.0955087102864565,0.457956815500923,-0.222223947890423
"Study2","G9","T2","Conversation","450",7.668225,95.2381,93.723879,0.29762578,-2.6417234,0.217073089459119,-0.299287824863163,0.0746318665805268,-0.0666371613278757
"Study2","G9","T2","Conversation","451",7.6698917,95.2381,93.75,0.136825532,-2.9599855,0.124610905777541,-0.503828386238333,0.0746318665805268,-0.0618251988568685
"Study2","G9","T2","Conversation","452",7.6715583,95.2381,93.75,-0.14212036324,-3.2392455,-0.0357865247220873,-0.683303093310366,0.0746318665805268,-0.0618251988568685
"Study2","G9","T2","Conversation","453",7.673225,95.2381,93.75,-0.51458131,-3.4972049,-0.249956296857871,-0.849088339143916,0.0746318665805268,-0.0618251988568685
"Study2","G9","T2","Conversation","454",7.6748917,95.2381,93.75,-0.98013013,-3.7835268,-0.517652777696519,-1.03310158533316,0.0746318665805268,-0.0618251988568685
"Study2","G9","T2","Conversation","455",7.6765583,95.2381,93.75,-1.4478972,-4.1540862,-0.786624780442021,-1.27125255492346,0.0746318665805268,-0.0618251988568685
"Study2","G9","T2","Conversation","456",7.678225,95.2381,94.732146,-1.8818456,-4.6836918,-1.03615061866788,-1.61161927383669,0.0746318665805268,0.119103926867617
"Study2","G9","T2","Conversation","457",7.6798917,95.2381,95.2381,-2.3474855,-5.3890106,-1.30389947166264,-2.06491328308398,0.0746318665805268,0.212309840119626
"Study2","G9","T2","Conversation","458",7.6815583,95.2381,95.2381,-2.7959384,-4.35487197325135,-1.56176558149809,-1.40029347678308,0.0746318665805268,0.212309840119626
"Study2","G9","T2","Conversation","459",7.683225,95.47975,95.2381,-3.1758975,-2.62719259847215,-1.78024688692299,-0.289949175046744,0.122226690371451,0.212309840119626
"Study2","G9","T2","Conversation","460",7.6848917,95.7751,95.2381,-3.4778532,-2.62719259847215,-1.95387524722937,-0.289949175046744,0.180398141671472,0.212309840119626
"Study2","G9","T2","Conversation","461",7.6865583,95.7751,95.2381,-3.6822905,-2.62719259847215,-2.07142928970799,-0.289949175046744,0.180398141671472,0.212309840119626
"Study2","G9","T2","Conversation","462",7.688225,95.7751,95.42038,-0.676769055071521,-2.62719259847215,-0.343216308967454,-0.289949175046744,0.180398141671472,0.245889125721825
"Study2","G9","T2","Conversation","463",7.6898917,95.7751,95.6938,-0.256683130763093,-2.62719259847215,-0.101661570224443,-0.289949175046744,0.180398141671472,0.296258054125127
"Study2","G9","T2","Conversation","464",7.6915583,95.7751,95.6938,-3.36898771307631,-2.62719259847215,-1.89127621038881,-0.289949175046744,0.180398141671472,0.296258054125127
"Study2","G9","T2","Conversation","465",7.693225,95.7751,95.6938,-3.5524841,-2.62719259847215,-1.99678896203982,-0.289949175046744,0.180398141671472,0.296258054125127
"Study2","G9","T2","Conversation","466",7.6948917,95.7751,95.6938,-3.1475455,-2.62719259847215,-1.76394412704329,-0.289949175046744,0.180398141671472,0.296258054125127
"Study2","G9","T2","Conversation","467",7.6965583,95.7751,95.6938,-2.1786961,-2.62719259847215,-1.20684342417256,-0.289949175046744,0.180398141671472,0.296258054125127
"Study2","G9","T2","Conversation","468",7.698225,95.7751,96.050507,-1.07775554,-2.62719259847215,-0.573788627632579,-0.289949175046744,0.180398141671472,0.36196996014501
"Study2","G9","T2","Conversation","469",7.6998917,94.92982,97.2447,-0.2592377066,-4.74609658741942,-0.103130483756595,-1.65172555809506,0.0139137524556887,0.58196199334201
"Study2","G9","T2","Conversation","470",7.7015583,93.8967,97.2447,0.231143206,-5.4547028,0.178844765527603,-2.10713232036793,-0.189567167696934,0.58196199334201
"Study2","G9","T2","Conversation","471",7.703225,93.8967,97.2447,0.40093983,-4.6125888,0.276479979602645,-1.56592282573477,-0.189567167696934,0.58196199334201
"Study2","G9","T2","Conversation","472",7.7048917,93.8967,97.2447,0.34807435,-3.6833257,0.246081657566632,-0.96870438175658,-0.189567167696934,0.58196199334201
"Study2","G9","T2","Conversation","473",7.7065583,93.8967,97.2447,0.162316894,-2.788812,0.139268762496379,-0.393818668516516,-0.189567167696934,0.58196199334201
"Study2","G9","T2","Conversation","474",7.708225,93.8967,97.225911,-0.1161926349,-2.0124332,-0.020877751818832,0.10514415360959,-0.189567167696934,0.578500718395884
"Study2","G9","T2","Conversation","475",7.7098917,93.8967,96.6184,-0.47299803,-1.3234041,-0.226045383029912,0.547969104861492,-0.189567167696934,0.466586161804493
"Study2","G9","T2","Conversation","476",7.7115583,93.8967,96.6184,-0.92452668,-0.77820789,-0.485680088156702,0.898355590883595,-0.189567167696934,0.466586161804493
"Study2","G9","T2","Conversation","477",7.713225,93.8967,96.6184,-1.3507905,-0.224890144,-0.730787195340088,1.25396162247103,-0.189567167696934,0.466586161804493
"Study2","G9","T2","Conversation","478",7.7148917,93.8967,96.6184,-1.754181,0.17884522247,-0.96274185318616,1.51343410915664,-0.189567167696934,0.466586161804493
"Study2","G9","T2","Conversation","479",7.7165583,93.38631,96.6184,-2.157492,0.58745115,-1.19465079752312,1.77603680611053,-0.290092398876949,0.466586161804493
"Study2","G9","T2","Conversation","480",7.718225,92.7625,96.6184,-2.4369017,-0.617217237343024,-1.35531492164695,1.00182100027608,-0.412956570319188,0.466586161804493
"Study2","G9","T2","Conversation","481",7.7198917,92.7625,98.539594,-2.5059172,-2.62719259847215,-1.39499971017959,-0.289949175046744,-0.412956570319188,0.820504979136265
"Study2","G9","T2","Conversation","482",7.7215583,92.7625,98.6842,-2.3939515,-2.62719259847215,-1.3306180114683,-0.289949175046744,-0.412956570319188,0.847144029903172
"Study2","G9","T2","Conversation","483",7.723225,92.7625,98.6842,-2.0863133,0.575852344091671,-1.15372214153239,1.76858249008681,-0.412956570319188,0.847144029903172
"Study2","G9","T2","Conversation","484",7.7248917,92.7625,98.6842,-1.6175937,0.318255577,-0.884202421946161,1.6030303010283,-0.412956570319188,0.847144029903172
"Study2","G9","T2","Conversation","485",7.7265583,92.7625,98.6842,-1.213379,-0.17074892237,-0.651773838638293,1.28875708151481,-0.412956570319188,0.847144029903172
"Study2","G9","T2","Conversation","486",7.728225,92.7625,98.6842,-0.96742276,-0.57558288,-0.510345878648392,1.02857855269416,-0.412956570319188,0.847144029903172
"Study2","G9","T2","Conversation","487",7.7298917,92.7625,99.579276,-0.88562018,-0.87352906,-0.463308356805845,0.837094618801974,-0.412956570319188,1.0120332807243
"Study2","G9","T2","Conversation","488",7.7315583,92.7625,99.6678,-0.97413336,-1.10928651,-0.514204558827875,0.685578113470744,-0.412956570319188,1.02834100882749
"Study2","G9","T2","Conversation","489",7.733225,94.678195,99.6678,-1.1812348,-1.34432,-0.633290515623161,0.534526882467852,-0.0356457242105279,1.02834100882749
"Study2","G9","T2","Conversation","490",7.7348917,97.0196,99.6678,-1.4076478,-1.5777037,-0.763480864545366,0.384535937853918,0.425511976588945,1.02834100882749
"Study2","G9","T2","Conversation","491",7.7365583,97.0196,99.6678,-1.6362758,-1.7609652,-0.894944866583172,0.266757509041767,0.425511976588945,1.02834100882749
"Study2","G9","T2","Conversation","492",7.738225,97.0196,99.6678,-1.8277037,-1.8796115,-1.00501833892992,0.190505951576751,0.425511976588945,1.02834100882749
"Study2","G9","T2","Conversation","493",7.7398917,97.0196,96.54509,-1.8866612,-1.9488158,-1.03891964979361,0.146029759244784,0.425511976588945,0.45308112873725
"Study2","G9","T2","Conversation","494",7.7415583,97.0196,92.8793,-1.79855,-2.0099303,-0.988254591374026,0.10675271639814,0.425511976588945,-0.222223947890423
"Study2","G9","T2","Conversation","495",7.743225,97.0196,92.8793,-1.5687778,-2.1014925,-0.856132659812576,0.0479075576791294,0.425511976588945,-0.222223947890423
"Study2","G9","T2","Conversation","496",7.7448917,97.0196,92.8793,-1.2891294,-2.2024804,-0.695331280158862,-0.0169953062122971,0.425511976588945,-0.222223947890423
"Study2","G9","T2","Conversation","497",7.7465583,97.0196,92.8793,-1.02526884,-2.2860713,-0.543608108904524,-0.070717472979423,0.425511976588945,-0.222223947890423
"Study2","G9","T2","Conversation","498",7.748225,97.0196,92.8793,-0.75315856,-2.3837187,-0.387141243934232,-0.133473465643412,0.425511976588945,-0.222223947890423
"Study2","G9","T2","Conversation","499",7.7498917,98.58713,92.8793,-0.4580841,-2.5013215,-0.217469683973314,-0.209054386938445,0.734249051436825,-0.222223947890423
"Study2","G9","T2","Conversation","500",7.7515583,100.503,89.5431,-0.152758854,-2.6325407,-0.0419037919463635,-0.293386290835267,1.11159436513979,-0.836812562253285
"Study2","G9","T2","Conversation","501",7.753225,100.503,86.2069,0.13571778984,-2.7564239,0.123973939974667,-0.373003497134579,1.11159436513979,-1.45140117661615
"Study2","G9","T2","Conversation","502",7.7548917,100.503,86.2069,0.35547484,-2.8445555,0.250337033253078,-0.429643879193555,1.11159436513979,-1.45140117661615
"Study2","G9","T2","Conversation","503",7.7565583,100.503,86.2069,0.42507945,-2.9763095,0.290360567513451,-0.514319488144241,1.11159436513979,-1.45140117661615
"Study2","G9","T2","Conversation","504",7.758225,100.503,86.2069,0.39233096,-3.3930636,0.271529770077901,-0.782158849379537,1.11159436513979,-1.45140117661615
"Study2","G9","T2","Conversation","505",7.7598917,100.503,86.2069,0.47841493,-4.2396274,0.321029145515303,-1.32622813972827,1.11159436513979,-1.45140117661615
"Study2","G9","T2","Conversation","506",7.7615583,100.503,86.2069,0.74590763,-5.0690308,0.474840843373388,-1.85926879094773,1.11159436513979,-1.45140117661615
"Study2","G9","T2","Conversation","507",7.763225,100.503,86.495914,1.05708934,-5.3833955,0.653774276538041,-2.06130457282229,1.11159436513979,-1.39815955027736
"Study2","G9","T2","Conversation","508",7.7648917,100.503,86.7052,1.2712249,-4.9086574,0.776904941619338,-1.7562000772503,1.11159436513979,-1.35960526913548
"Study2","G9","T2","Conversation","509",7.7665583,101.079,86.7052,1.2357205,-3.8671814,0.756489460952267,-1.08686469079126,1.22504198981835,-1.35960526913548
"Study2","G9","T2","Conversation","510",7.768225,101.783,86.7052,0.94292924,-2.7176577,0.588130769972632,-0.348089250950751,1.3637001977588,-1.35960526913548
"Study2","G9","T2","Conversation","511",7.7698917,101.783,86.7052,0.53078918,-1.6593569,0.351145004065999,0.332059091361424,1.3637001977588,-1.35960526913548
"Study2","G9","T2","Conversation","512",7.7715583,101.783,86.7052,-0.02706908852,-0.72754532,0.0303694186192457,0.930915391464654,1.3637001977588,-1.35960526913548
"Study2","G9","T2","Conversation","513",7.773225,101.783,86.7052,-0.61079101,-0.01459962028,-0.305278095573937,1.3891110536272,1.3637001977588,-1.35960526913548
"Study2","G9","T2","Conversation","514",7.7748917,101.783,90.27015,-0.90789186,0.40450748,-0.476114855506377,1.65846264015789,1.3637001977588,-0.70287675142884
"Study2","G9","T2","Conversation","515",7.7765583,101.783,90.4977,-0.99909104,0.43574224,-0.528555541622541,1.67853658344181,1.3637001977588,-0.660957909873098
"Study2","G9","T2","Conversation","516",7.778225,101.783,90.4977,-1.00676594,-0.0369506504,-0.532968706542148,1.37474650237193,1.3637001977588,-0.660957909873098
"Study2","G9","T2","Conversation","517",7.7798917,101.783,90.4977,-0.96596983,-0.8385407,-0.509510425455953,0.859580924259006,1.3637001977588,-0.660957909873098
"Study2","G9","T2","Conversation","518",7.7815583,101.783,90.4977,-0.96590585,-1.6667634,-0.509473636143838,0.327299084851615,1.3637001977588,-0.660957909873098
"Study2","G9","T2","Conversation","519",7.783225,100.723385,90.4977,-1.2916748,-2.3224942,-0.696794917468321,-0.0941257280399899,1.15500088382865,-0.660957909873098
"Study2","G9","T2","Conversation","520",7.7848917,99.4283,91.231708,-1.9611787,-2.7351717,-1.08176815816465,-0.35934514158908,0.89992394458068,-0.525740309114373
"Study2","G9","T2","Conversation","521",7.7865583,99.4283,92.1659,-2.8073884,-2.8493469,-1.56834947683607,-0.432723214262899,0.89992394458068,-0.353645180875997
"Study2","G9","T2","Conversation","522",7.788225,99.4283,92.1659,-1.91731193407392,-2.7336424,-1.05654421094428,-0.358362291665978,0.89992394458068,-0.353645180875997
"Study2","G9","T2","Conversation","523",7.7898917,99.4283,92.1659,-0.256683130763093,-2.6523442,-0.101661570224443,-0.306113596433995,0.89992394458068,-0.353645180875997
"Study2","G9","T2","Conversation","524",7.7915583,99.4283,92.1659,-0.256683130763093,-2.6580046,-0.101661570224443,-0.309751420081888,0.89992394458068,-0.353645180875997
"Study2","G9","T2","Conversation","525",7.793225,99.4283,92.1659,-0.256683130763093,-2.6991549,-0.101661570224443,-0.336197878716946,0.89992394458068,-0.353645180875997
"Study2","G9","T2","Conversation","526",7.7948917,99.4283,92.1659,-0.256683130763093,-2.7464016,-0.101661570224443,-0.366562369308582,0.89992394458068,-0.353645180875997
"Study2","G9","T2","Conversation","527",7.7965583,99.4283,90.7223,-0.256683130763093,-2.8757481,-0.101661570224443,-0.449690727105233,0.89992394458068,-0.619582511879601
"Study2","G9","T2","Conversation","528",7.798225,99.4283,90.3614,-0.256683130763093,-3.1245969,-0.101661570224443,-0.609620776110557,0.89992394458068,-0.686066844630503
"Study2","G9","T2","Conversation","529",7.7998917,99.24002,90.3614,-0.256683130763093,-3.4420098,-0.101661570224443,-0.813615573963398,0.862840752263878,-0.686066844630503
"Study2","G9","T2","Conversation","530",7.8015583,99.0099,90.3614,-0.256683130763093,-3.7714877,-0.101661570224443,-1.02536430127561,0.817516850543341,-0.686066844630503
"Study2","G9","T2","Conversation","531",7.803225,99.0099,90.3614,-1.15861268545706,-4.0236053,-0.620282512612275,-1.18739514138054,0.817516850543341,-0.686066844630503
"Study2","G9","T2","Conversation","532",7.8048917,99.0099,90.3614,-2.8696929,-4.1463222,-1.60417535518415,-1.26626279045413,0.817516850543341,-0.686066844630503
"Study2","G9","T2","Conversation","533",7.8065583,99.0099,90.34103,-1.8424898,-4.0484376,-1.01352053411394,-1.20335435418734,0.817516850543341,-0.689819368482361
"Study2","G9","T2","Conversation","534",7.808225,99.0099,90.2256,-0.98487592,-3.7525729,-0.520381667186131,-1.01320814504369,0.817516850543341,-0.711083670309562
"Study2","G9","T2","Conversation","535",7.8098917,99.0099,90.2256,-0.333554095,-3.3509886,-0.145863350404862,-0.755118104911816,0.817516850543341,-0.711083670309562
"Study2","G9","T2","Conversation","536",7.8115583,99.0099,90.2256,0.02948913677,-3.2089417,0.062891116070036,-0.663827459033457,0.817516850543341,-0.711083670309562
"Study2","G9","T2","Conversation","537",7.813225,99.0099,90.2256,-0.0028198238,-3.9881866,0.0443130536358027,-1.1646322651814,0.817516850543341,-0.711083670309562
"Study2","G9","T2","Conversation","538",7.8148917,99.0099,90.2256,-0.44013372,-5.2583097,-0.207147987624226,-1.9809144800275,0.817516850543341,-0.711083670309562
"Study2","G9","T2","Conversation","539",7.8165583,99.19449,90.2256,-1.12796058,-3.59022987089995,-0.602657162898899,-0.908873590890147,0.853873269014548,-0.711083670309562
"Study2","G9","T2","Conversation","540",7.818225,99.4201,90.772686,-1.8414552,-2.62719259847215,-1.01292562598148,-0.289949175046744,0.898308891590467,-0.610300495836411
"Study2","G9","T2","Conversation","541",7.8198917,99.4201,91.1854,-2.407693,-2.62719259847215,-1.33851954839292,-0.289949175046744,0.898308891590467,-0.534271083514563
"Study2","G9","T2","Conversation","542",7.8215583,99.4201,91.1854,-2.7569123,-2.62719259847215,-1.53932507862912,-0.289949175046744,0.898308891590467,-0.534271083514563
"Study2","G9","T2","Conversation","543",7.823225,99.4201,91.1854,-2.80827,-2.62719259847215,-1.56885640802646,-0.289949175046744,0.898308891590467,-0.534271083514563
"Study2","G9","T2","Conversation","544",7.8248917,99.4201,91.1854,-2.3870212,-2.62719259847215,-1.3266330010001,-0.289949175046744,0.898308891590467,-0.534271083514563
"Study2","G9","T2","Conversation","545",7.8265583,99.4201,91.1854,-1.49409192,-4.88075225749581,-0.813187330804251,-1.73826601123031,0.898308891590467,-0.534271083514563
"Study2","G9","T2","Conversation","546",7.828225,99.4201,91.646321,-0.29741823048,-5.5019227,-0.125084769623439,-2.1374795871461,0.898308891590467,-0.449361066512961
"Study2","G9","T2","Conversation","547",7.8298917,99.4201,93.8967,0.93924582,-5.0549469,0.586012756717973,-1.85021735562964,0.898308891590467,-0.0348003952698445
"Study2","G9","T2","Conversation","548",7.8315583,99.4201,93.8967,1.9982692,-4.5557794,1.19496464269171,-1.52941258286455,0.898308891590467,-0.0348003952698445
"Study2","G9","T2","Conversation","549",7.833225,98.98207,93.8967,2.7819697,-3.9580779,1.64560237791675,-1.14528201769584,0.812035518260696,-0.0348003952698445
"Study2","G9","T2","Conversation","550",7.8348917,98.4467,93.8967,0.976463996311621,-3.3156464,0.607413680517658,-0.732404393702616,0.706590284190975,-0.0348003952698445
"Study2","G9","T2","Conversation","551",7.8365583,98.4467,93.8967,-0.256683130763093,-2.6409424,-0.101661570224443,-0.298785892090037,0.706590284190975,-0.0348003952698445
"Study2","G9","T2","Conversation","552",7.838225,98.4467,93.8967,-0.256683130763093,-2.0017332,-0.101661570224443,0.112020825405302,0.706590284190975,-0.0348003952698445
"Study2","G9","T2","Conversation","553",7.8398917,98.4467,95.852769,-0.256683130763093,-1.4519685,-0.101661570224443,0.465343386785536,0.706590284190975,0.325543030276631
"Study2","G9","T2","Conversation","554",7.8415583,98.4467,96,-0.256683130763093,-1.04875777,-0.101661570224443,0.724478700310747,0.706590284190975,0.352665653704862
"Study2","G9","T2","Conversation","555",7.843225,98.4467,96,-0.256683130763093,-0.83640444,-0.101661570224443,0.860953854996419,0.706590284190975,0.352665653704862
"Study2","G9","T2","Conversation","556",7.8448917,98.4467,96,-0.256683130763093,-0.84539186,-0.101661570224443,0.855177823442192,0.706590284190975,0.352665653704862
"Study2","G9","T2","Conversation","557",7.8465583,98.4467,96,-0.256683130763093,-1.0253386,-0.101661570224443,0.739529723284392,0.706590284190975,0.352665653704862
"Study2","G9","T2","Conversation","558",7.848225,98.4467,96,-0.256683130763093,-1.309955,-0.101661570224443,0.556612567165018,0.706590284190975,0.352665653704862
"Study2","G9","T2","Conversation","559",7.8498917,98.480675,97.465854,-0.256683130763093,-1.6652225,-0.101661570224443,0.328289389858159,0.713281921427874,0.622702575567539
"Study2","G9","T2","Conversation","560",7.8515583,98.5222,97.8793,-0.256683130763093,-2.087768,-0.101661570224443,0.0567280139464434,0.721460589161861,0.698866835580088
"Study2","G9","T2","Conversation","561",7.853225,98.5222,97.8793,-0.256683130763093,-2.5708892,-0.101661570224443,-0.253764129039623,0.721460589161861,0.698866835580088
"Study2","G9","T2","Conversation","562",7.8548917,98.5222,97.8793,2.46853324253975,-3.0618776,1.46537243634233,-0.569312361030478,0.721460589161861,0.698866835580088
"Study2","G9","T2","Conversation","563",7.8565583,98.5222,97.8793,3.0281495,-3.523096,1.78715888774436,-0.865728021118681,0.721460589161861,0.698866835580088
"Study2","G9","T2","Conversation","564",7.858225,98.5222,97.8793,2.7682311,-3.9282195,1.63770250852894,-1.12609263291592,0.721460589161861,0.698866835580088
"Study2","G9","T2","Conversation","565",7.8598917,98.5222,99.27433,2.5164461,-4.2490605,1.49292293755299,-1.33229060072978,0.721460589161861,0.955856690713062
"Study2","G9","T2","Conversation","566",7.8615583,98.5222,99.6678,2.314639,-4.5007078,1.37688129346021,-1.4940191886155,0.721460589161861,1.02834100882749
"Study2","G9","T2","Conversation","567",7.863225,98.5222,99.6678,2.1541716,-4.8236083,1.28461050160357,-1.70154075508013,0.721460589161861,1.02834100882749
"Study2","G9","T2","Conversation","568",7.8648917,98.5222,99.6678,2.0328125,-5.3620268,1.21482747865928,-2.04757134510256,0.721460589161861,1.02834100882749
"Study2","G9","T2","Conversation","569",7.8665583,98.197255,99.6678,1.9429045,-5.8552092,1.16312923743242,-2.36452961615134,0.657460175270934,1.02834100882749
"Study2","G9","T2","Conversation","570",7.868225,97.8001,99.6678,1.8318296,-6.122879,1.0992597600283,-2.53655553804144,0.579237447182025,1.02834100882749
"Study2","G9","T2","Conversation","571",7.8698917,97.8001,99.08489,1.682165,-5.50404881969443,1.01320071529455,-2.13884600091591,0.579237447182025,0.920958403108931
"Study2","G9","T2","Conversation","572",7.8715583,97.8001,98.8468,1.5660038,-2.62719259847215,0.946406550828631,-0.289949175046744,0.579237447182025,0.877097902181632
"Study2","G9","T2","Conversation","573",7.873225,97.8001,98.8468,1.5642765,-2.62719259847215,0.945413331403539,-0.289949175046744,0.579237447182025,0.877097902181632
"Study2","G9","T2","Conversation","574",7.8748917,97.8001,98.8468,1.7193052,-4.23026462915968,1.03455680172528,-1.32021087784347,0.579237447182025,0.877097902181632
"Study2","G9","T2","Conversation","575",7.8765583,97.8001,98.8468,1.9675876,-5.8378661,1.17732233324176,-2.35338355945786,0.579237447182025,0.877097902181632
"Study2","G9","T2","Conversation","576",7.878225,97.8001,98.8468,2.2057803,-5.0473661,1.31428615918693,-1.84534533006432,0.579237447182025,0.877097902181632
"Study2","G9","T2","Conversation","577",7.8798917,97.8001,97.367233,2.3603272,-4.060568,1.40315258839305,-1.21115031489301,0.579237447182025,0.604534796736209
"Study2","G9","T2","Conversation","578",7.8815583,97.8001,95.2381,2.3918875,-3.1391509,1.42130016149658,-0.618974335111941,0.579237447182025,0.212309840119626
"Study2","G9","T2","Conversation","579",7.883225,97.621225,95.2381,2.2600191,-2.3992153,1.34547415765487,-0.143432814442425,0.544006641861928,0.212309840119626
"Study2","G9","T2","Conversation","580",7.8848917,97.4026,95.2381,1.8785155,-1.8384553,1.12610474512521,0.21695620202149,0.500946768692917,0.212309840119626
"Study2","G9","T2","Conversation","581",7.8865583,97.4026,95.2381,1.18193612,-1.4690522,0.725562759752404,0.454364041182132,0.500946768692917,0.212309840119626
"Study2","G9","T2","Conversation","582",7.888225,97.4026,95.2381,0.3213653422,-1.3048282,0.230723639056882,0.559907456974575,0.500946768692917,0.212309840119626
"Study2","G9","T2","Conversation","583",7.8898917,97.4026,95.2381,-0.286734,-1.3094637,-0.118941201479576,0.556928315655974,0.500946768692917,0.212309840119626
"Study2","G9","T2","Conversation","584",7.8915583,97.4026,93.620044,-0.2975677,-1.4916959,-0.125170716494697,0.439811396963386,0.500946768692917,-0.0857654536282059
"Study2","G9","T2","Conversation","585",7.893225,97.4026,93.6037,0.0990203897,-2.0103608,0.102872469084018,0.106476042827294,0.500946768692917,-0.088776315181215
"Study2","G9","T2","Conversation","586",7.8948917,97.4026,93.6037,0.63839419,-2.8612791,0.413019250675855,-0.440391795870451,0.500946768692917,-0.088776315181215
"Study2","G9","T2","Conversation","587",7.8965583,97.4026,93.6037,1.10245042,-3.8652341,0.67985747331865,-1.0856132007924,0.500946768692917,-0.088776315181215
"Study2","G9","T2","Conversation","588",7.898225,97.4026,93.6037,1.3027594,-4.7828739,0.795037679395381,-1.67536158689366,0.500946768692917,-0.088776315181215
"Study2","G9","T2","Conversation","589",7.8998917,98.57773,93.6037,1.271271,-5.4655,0.776931449704498,-2.11407146062146,0.732397649228529,-0.088776315181215
"Study2","G9","T2","Conversation","590",7.9015583,100.014,92.390079,1.1285857,-5.9230532,0.694885591060915,-2.4081315714138,1.01528205877205,-0.312347338726469
"Study2","G9","T2","Conversation","591",7.903225,100.014,89.4188,0.94410691,-5.32350722363332,0.58880794517112,-2.02281559889849,1.01528205877205,-0.859710879130363
"Study2","G9","T2","Conversation","592",7.9048917,100.014,89.4188,0.69315189,-2.62719259847215,0.444505623230335,-0.289949175046744,1.01528205877205,-0.859710879130363
"Study2","G9","T2","Conversation","593",7.9065583,100.014,89.4188,0.37131349,-2.62719259847215,0.259444458047399,-0.289949175046744,1.01528205877205,-0.859710879130363
"Study2","G9","T2","Conversation","594",7.908225,100.014,89.4188,0.04204101137,-2.62719259847215,0.0701086032894172,-0.289949175046744,1.01528205877205,-0.859710879130363
